subject,comp,eog_corr,eog_zscore,iclabel_label,iclabel_proba
27,9,0.3879488342846817,0.3879488342846817,other,0.44640764594078064
27,10,0.11639646311470037,0.11639646311470037,other,0.8207195997238159
27,11,0.22376569852071526,0.22376569852071526,brain,0.9259668588638306
28,0,0.2880935682673735,0.2880935682673735,brain,0.7749152779579163
28,1,0.1930556144281987,0.1930556144281987,other,0.36524683237075806
28,2,0.47551195309692257,0.47551195309692257,brain,0.9132122993469238
28,3,0.5418519470255204,0.5418519470255204,brain,0.8409612774848938
28,4,0.19503193423559076,0.19503193423559076,brain,0.7456746697425842
28,5,0.3792608485141001,0.3792608485141001,brain,0.5475919842720032
28,6,0.45489405125667665,0.45489405125667665,brain,0.9823635816574097
28,7,0.0885468921525812,0.0885468921525812,eye blink,0.8597515821456909
28,8,0.08467707115996198,0.08467707115996198,eye blink,0.8572606444358826
28,9,0.45564372639293593,0.45564372639293593,other,0.5200024843215942
28,10,0.17811433141052932,0.17811433141052932,brain,0.9065632820129395
28,11,0.4232270344710489,0.4232270344710489,brain,0.7414015531539917
29,0,0.035409067393828215,0.035409067393828215,line noise,0.9994083642959595
29,1,0.2048954201356703,0.2048954201356703,brain,0.7797221541404724
29,2,0.46349648182901365,0.46349648182901365,line noise,0.8206838369369507
29,3,0.007012758637711327,0.007012758637711327,line noise,0.9960522651672363
29,4,0.21626234173359685,0.21626234173359685,other,0.6529051661491394
29,5,0.6498913037718733,0.6498913037718733,other,0.5280038714408875
29,6,0.7199761155400582,0.7199761155400582,brain,0.5295064449310303
29,7,0.1501396226297842,0.1501396226297842,other,0.6292392015457153
29,8,0.12845733114894675,0.12845733114894675,other,0.5629852414131165
29,9,0.18805044732208198,0.18805044732208198,brain,0.5950870513916016
